,0,1,2,3,4,5
21,['2000'],[' Hajime No Ippo '],"[[' Rikiya Koyama ', ' Kohei Kiyasu ', ' Wataru Takagi ', ' Keiji Fujiwara ', ' Jurota Kosugi ', ' Hidenobu Kiuchi ', ' Hisao Egawa ', ' Shin-ichiro Miki ']]","[['Drame ', 'Action & Aventure ', 'Sport & Fitness ', 'Animation ', 'Comédie ']]",['https://images.justwatch.com/poster/245286083/s718/hajime-no-ippo'],[' 8.8 (7k) ']
22,['2013'],[' Dofus : Aux trésors de Kerubim '],"[[' Pascal Nowak ', ' Jules Tissier-Timmerman ', ' Claire Baradat ', ' Barbara Beretta ', ' Patricia Legrand ', ' Sauvane Delanoe ', ' Jean-Claude Donda ', ' François Siener ', ' Thomas Sagols ']]","[['Action & Aventure ', 'Animation ', 'Comédie ']]",['https://images.justwatch.com/poster/281377769/s718/dofus-aux-tresors-de-kerubim'],[' 7.9 ']
23,['2014'],[' The Seven Deadly Sins '],"[[' Yuki Kaji ', ' Sora Amamiya ', ' Tatsuhisa Suzuki ', ' Misaki Kuno ', ' Aoi Yuki ', ' Jun Fukuyama ', ' Rintaro Nishi ']]","[['Science-Fiction ', 'Action & Aventure ', 'Animation ', 'Comédie ', 'Fantastique ']]",['https://images.justwatch.com/poster/55656552/s718/the-seven-deadly-sins'],[' 7.9 (32k) ']
24,['2019'],[' Fruits Basket '],"[[' Manaka Iwami ', ' Nobunaga Shimazaki ', ' Yuma Uchida ', ' Yuichi Nakamura ', ' Rie Kugimiya ', ' Megumi Han ', ' Makoto Furukawa ', ' Kazuyuki Okitsu ', ' Takahiro Sakurai ', ' Reina Ueda ', ' You Taichi ', ' Kengo Kawanishi ', ' Miyuki Sawashiro ', ' Aki Toyosaki ', ' Yuuichirou Umehara ', ' Maaya Sakamoto ', ' Toshiyuki Morikawa ', ' Atsumi Tanezaki ', ' Satomi Sato ', ' Takuya Eguchi ', ' Ai Kakuma ']]","[['Comédie ', 'Drame ', 'Animation ', 'Fantastique ', 'Comédie Romantique ']]",['https://images.justwatch.com/poster/246787478/s718/fruits-basket'],[' 8.6 (6k) ']
25,['2006'],[' Galactik Football '],"[[' Florence Dumortier ', ' Fréderic Popovic ', ' Yann Pichon ', ' Isabelle Volpe ', ' Emmanuel Gradi ', ' Nathalie Bienaimé ', ' Cyril Aubin ', ' Tony Joudrier ', ' Bernard Jung ', ' Antoine Tomé ', ' Antoine Tomé ', ' Isabelle Noérie ']]","[['Science-Fiction ', 'Mystère & Thriller ', 'Fantastique ', 'Animation ', 'Sport & Fitness ', 'Action & Aventure ', 'Comédie ', 'Drame ', ' Antoine Charreyron ', ' Dominique Etchecopar ', ' Frederic Dybowski ']]",['https://images.justwatch.com/poster/178119265/s718/galactik-footbal'],[' 7.7 (3k) ']
26,['2012'],[' High School DxD '],"[[' Yuki Kaji ', ' Ayana Taketatsu ', ' Shizuka Itoh ', ' Yoko Hikasa ', ' Azumi Asakura ', ' Fumihiko Tachiki ', ' Saori Seto ', ' Risa Taneda ']]","[['Action & Aventure ', 'Science-Fiction ', 'Animation ', 'Comédie ', 'Fantastique ', 'Comédie Romantique ', ' Yoshifumi Sueda ']]",['https://images.justwatch.com/poster/240105040/s718/high-school-dxd'],[' 7.6 (9k) ']
27,['2019'],[' Dumbbell - Combien Tu Peux Soulever '],"[[' Fairouz Ai ', ' Kaito Ishikawa ', ' Nao Toyama ', ' Sora Amamiya ', ' Shizuka Ishigami ', ' Yui Horie ', ' Tessyo Genda ']]","[['Animation ', 'Comédie ', 'Sport & Fitness ']]",['https://images.justwatch.com/poster/136426954/s718/dumbbell-combien-tu-peux-soulever'],[' 7.0 ']
28,['2019'],[' Fire Force '],"[[' Gakuto Kajiwara ', ' Yusuke Kobayashi ', ' Saeko Kamijo ', ' Mao Ichimichi ', ' Kazuya Nakai ', ' Kenichi Suzumura ', ' Aoi Yuki ', ' Daisuke Sakaguchi ', ' Taku Yashiro ']]","[['Action & Aventure ', 'Science-Fiction ', 'Animation ', 'Drame ', 'Fantastique ']]",['https://images.justwatch.com/poster/199473473/s718/enen-no-shouboutai-fire-force'],[' 7.6 (7k) ']
29,['2022'],[' Moi quand je me réincarne en épée '],"[[' Shin-ichiro Miki ', ' Ai Kakuma ', ' Ami Koshimizu ', ' Wataru Hatano ', ' Tetsu Inada ', ' Rumi Okubo ', ' Shinpachi Tsuji ']]","[['Science-Fiction ', 'Action & Aventure ', 'Fantastique ', 'Animation ']]",['https://images.justwatch.com/poster/300989551/s718/moi-quand-je-me-reincarne-en-epee'],[' 7.0 ']
30,['1978'],[' Albator '],"[[' Makio Inoue ', ' Akira Kamiya ', ' Noriko Ohara ', ' Chiyoko Kawashima ', ' Haruko Kitahama ', ' Jôji Yanami ', ' Hiroshi Ôtake ', ' Kenichi Ogata ', ' Noriko Tsukase ', ' Akiko Tsuboi ', ' Yumi Nakatani ', ' Hidekatsu Shibata ', ' Rihoko Yoshida ', ' Mami Koyama ', ' Yonehiko Kitagawa ', ' Mieko Nobusawa ', ' Nana Yamaguchi ', ' Keaton Yamada ']]","[['Action & Aventure ', 'Animation ', 'Science-Fiction ', 'Drame ', 'Fantastique ', ' Rintaro ']]",['https://images.justwatch.com/poster/140926727/s718/albator'],[' 7.8 (1k) ']
